h3_10,kunta,pno,kem_2000,askem_2000,kem_2016,askem_2016,kem_muutos,askem_muutos,palv_pien_2000,palv_2000,kaup_2000,pt_2000,palv_pien_2016,palv_2016,kaup_2016,pt_2016,palv_pien_muutos,palv_muutos,kaup_muutos,pt_muutos
8a1126d31c97fff,Helsinki,Helsinki keskusta - Etu-Töölö,20189.0,20189.0,20189.0,20189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33077fff,Helsinki,Helsinki keskusta - Etu-Töölö,27921.0,1691.0,42185.0,13373.0,14264.0,11682.0,0.0,11.0,2.0,0.0,11.0,155.0,80.0,5.0,11.0,144.0,78.0,5.0
8a1126d33057fff,Helsinki,Helsinki keskusta - Etu-Töölö,34000.0,0.0,40797.0,0.0,6797.0,0.0,19.0,459.0,25.0,2.0,6.0,130.0,23.0,0.0,-13.0,-329.0,-2.0,-2.0
8a1126d30257fff,Helsinki,Helsinki keskusta - Etu-Töölö,7335.0,0.0,7335.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,-4.0,-9.0,-6.0,0.0
8a1126d338c7fff,Helsinki,Helsinki keskusta - Etu-Töölö,41983.0,0.0,46778.0,0.0,4795.0,0.0,0.0,129.0,21.0,0.0,3.0,25.0,0.0,0.0,3.0,-104.0,-21.0,0.0
8a1126d33b1ffff,Helsinki,Helsinki keskusta - Etu-Töölö,116.0,0.0,12853.0,0.0,12737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3302ffff,Helsinki,Helsinki keskusta - Etu-Töölö,41796.0,0.0,42476.0,0.0,680.0,0.0,4.0,647.0,143.0,0.0,24.0,414.0,116.0,0.0,20.0,-233.0,-27.0,0.0
8a1126d33d4ffff,Helsinki,Helsinki keskusta - Etu-Töölö,29091.0,17870.0,29593.0,25669.0,502.0,7799.0,14.0,87.0,45.0,0.0,18.0,88.0,33.0,0.0,4.0,1.0,-12.0,0.0
8a1126d31cb7fff,Helsinki,Helsinki keskusta - Etu-Töölö,5933.0,0.0,5933.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0
8a1126d33b97fff,Helsinki,Helsinki keskusta - Etu-Töölö,1377.0,0.0,1377.0,0.0,0.0,0.0,1.0,73.0,7.0,0.0,1.0,22.0,22.0,22.0,0.0,-51.0,15.0,22.0
8a1126d331affff,Helsinki,Helsinki keskusta - Etu-Töölö,35547.0,0.0,35496.0,0.0,-51.0,0.0,2.0,489.0,54.0,31.0,14.0,613.0,60.0,0.0,12.0,124.0,6.0,-31.0
8a1126d3395ffff,Helsinki,Helsinki keskusta - Etu-Töölö,17096.0,6314.0,24214.0,6444.0,7118.0,130.0,3.0,4.0,1.0,0.0,2.0,42.0,4.0,0.0,-1.0,38.0,3.0,0.0
8a1126d33887fff,Helsinki,Helsinki keskusta - Etu-Töölö,22604.0,8390.0,23456.0,8390.0,852.0,0.0,16.0,111.0,32.0,0.0,19.0,42.0,9.0,0.0,3.0,-69.0,-23.0,0.0
8a1126d33047fff,Helsinki,Helsinki keskusta - Etu-Töölö,51637.0,0.0,52789.0,7730.0,1152.0,7730.0,4.0,148.0,6.0,0.0,8.0,101.0,23.0,0.0,4.0,-47.0,17.0,0.0
8a1126d30af7fff,Helsinki,Helsinki keskusta - Etu-Töölö,1470.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33177fff,Helsinki,Helsinki keskusta - Etu-Töölö,46113.0,0.0,59225.0,0.0,13112.0,0.0,1.0,455.0,227.0,70.0,23.0,803.0,183.0,0.0,22.0,348.0,-44.0,-70.0
8a1126d3148ffff,Helsinki,Helsinki keskusta - Etu-Töölö,17949.0,0.0,20392.0,0.0,2443.0,0.0,4.0,6.0,4.0,0.0,0.0,32.0,0.0,0.0,-4.0,26.0,-4.0,0.0
8a1126d3388ffff,Helsinki,Helsinki keskusta - Etu-Töölö,30793.0,13233.0,32079.0,14489.0,1286.0,1256.0,11.0,226.0,79.0,9.0,12.0,220.0,42.0,0.0,1.0,-6.0,-37.0,-9.0
8a1126d33a9ffff,Helsinki,Helsinki keskusta - Etu-Töölö,19594.0,6024.0,19128.0,6024.0,-466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d30287fff,Helsinki,Helsinki keskusta - Etu-Töölö,9556.0,0.0,23270.0,11571.0,13714.0,11571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33967fff,Helsinki,Helsinki keskusta - Etu-Töölö,26203.0,10955.0,26156.0,16521.0,-47.0,5566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3026ffff,Helsinki,Helsinki keskusta - Etu-Töölö,29925.0,29925.0,27122.0,27122.0,-2803.0,-2803.0,0.0,0.0,0.0,0.0,5.0,28.0,6.0,0.0,5.0,28.0,6.0,0.0
8a1126d3399ffff,Helsinki,Helsinki keskusta - Etu-Töölö,34340.0,0.0,34770.0,0.0,430.0,0.0,9.0,37.0,14.0,0.0,7.0,491.0,38.0,7.0,-2.0,454.0,24.0,7.0
8a1126d3151ffff,Helsinki,Helsinki keskusta - Etu-Töölö,21656.0,21656.0,21656.0,21656.0,0.0,0.0,2.0,11.0,11.0,0.0,6.0,42.0,0.0,0.0,4.0,31.0,-11.0,0.0
8a1126d33a97fff,Helsinki,Helsinki keskusta - Etu-Töölö,28274.0,0.0,33628.0,0.0,5354.0,0.0,0.0,166.0,0.0,0.0,9.0,371.0,19.0,0.0,9.0,205.0,19.0,0.0
8a1126d314b7fff,Helsinki,Helsinki keskusta - Etu-Töölö,5045.0,0.0,5045.0,0.0,0.0,0.0,10.0,38.0,22.0,2.0,1.0,23.0,7.0,0.0,-9.0,-15.0,-15.0,-2.0
8a1126d302f7fff,Helsinki,Helsinki keskusta - Etu-Töölö,11087.0,0.0,11087.0,0.0,0.0,0.0,2.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,-2.0,-16.0,-15.0,0.0
8a1126d33917fff,Helsinki,Helsinki keskusta - Etu-Töölö,14459.0,13625.0,14459.0,13625.0,0.0,0.0,2.0,161.0,0.0,0.0,3.0,16.0,10.0,0.0,1.0,-145.0,10.0,0.0
8a1126d31417fff,Helsinki,Helsinki keskusta - Etu-Töölö,32497.0,23685.0,23990.0,23990.0,-8507.0,305.0,6.0,8.0,2.0,0.0,12.0,41.0,6.0,0.0,6.0,33.0,4.0,0.0
8a1126d338effff,Helsinki,Helsinki keskusta - Etu-Töölö,28292.0,0.0,28542.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d30a1ffff,Helsinki,Helsinki keskusta - Etu-Töölö,564.0,0.0,630.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3394ffff,Helsinki,Helsinki keskusta - Etu-Töölö,28456.0,17611.0,28456.0,17611.0,0.0,0.0,5.0,23.0,5.0,0.0,4.0,2.0,0.0,0.0,-1.0,-21.0,-5.0,0.0
8a1126d30247fff,Helsinki,Helsinki keskusta - Etu-Töölö,26476.0,26307.0,29279.0,29110.0,2803.0,2803.0,8.0,5.0,5.0,0.0,7.0,21.0,13.0,0.0,-1.0,16.0,8.0,0.0
8a1126d33c5ffff,Helsinki,Punavuori - Bulevardi,30137.0,6207.0,28982.0,11791.0,-1155.0,5584.0,4.0,291.0,56.0,31.0,20.0,288.0,31.0,0.0,16.0,-3.0,-25.0,-31.0
8a1126d33d17fff,Helsinki,Punavuori - Bulevardi,21287.0,11166.0,26000.0,22138.0,4713.0,10972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33ccffff,Helsinki,Punavuori - Bulevardi,21530.0,18336.0,21930.0,18336.0,400.0,0.0,13.0,294.0,28.0,0.0,8.0,109.0,37.0,0.0,-5.0,-185.0,9.0,0.0
8a1126d33c77fff,Helsinki,Punavuori - Bulevardi,34376.0,17035.0,34320.0,17035.0,-56.0,0.0,7.0,174.0,115.0,0.0,8.0,90.0,45.0,0.0,1.0,-84.0,-70.0,0.0
8a1126d33117fff,Helsinki,Punavuori - Bulevardi,17244.0,0.0,19380.0,6721.0,2136.0,6721.0,3.0,132.0,4.0,0.0,5.0,94.0,8.0,0.0,2.0,-38.0,4.0,0.0
8a1126d33c67fff,Helsinki,Punavuori - Bulevardi,31934.0,21425.0,32019.0,26455.0,85.0,5030.0,13.0,72.0,42.0,0.0,10.0,92.0,23.0,0.0,-3.0,20.0,-19.0,0.0
8a1126d33c47fff,Helsinki,Punavuori - Bulevardi,42582.0,0.0,44680.0,0.0,2098.0,0.0,17.0,74.0,36.0,0.0,23.0,204.0,44.0,0.0,6.0,130.0,8.0,0.0
8a1126d331a7fff,Helsinki,Punavuori - Bulevardi,16211.0,0.0,16462.0,6073.0,251.0,6073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33187fff,Helsinki,Punavuori - Bulevardi,23126.0,0.0,38826.0,0.0,15700.0,0.0,2.0,290.0,4.0,0.0,10.0,360.0,1.0,0.0,8.0,70.0,-3.0,0.0
8a1126d33c37fff,Helsinki,Punavuori - Bulevardi,14975.0,11985.0,14975.0,11985.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,32.0,10.0,3.0,8.0,30.0,10.0,3.0
8a1126d33cf7fff,Helsinki,Punavuori - Bulevardi,30429.0,29589.0,22785.0,22785.0,-7644.0,-6804.0,9.0,30.0,7.0,0.0,9.0,79.0,14.0,0.0,0.0,49.0,7.0,0.0
8a1126d33c17fff,Helsinki,Punavuori - Bulevardi,18462.0,18462.0,19075.0,19075.0,613.0,613.0,0.0,23.0,0.0,0.0,6.0,7.0,0.0,0.0,6.0,-16.0,0.0,0.0
8a1126d33c2ffff,Helsinki,Punavuori - Bulevardi,29274.0,11746.0,29632.0,13958.0,358.0,2212.0,3.0,40.0,17.0,7.0,4.0,325.0,11.0,0.0,1.0,285.0,-6.0,-7.0
8a1126d33d5ffff,Helsinki,Punavuori - Bulevardi,24859.0,14945.0,25229.0,15315.0,370.0,370.0,6.0,79.0,32.0,6.0,5.0,85.0,16.0,0.0,-1.0,6.0,-16.0,-6.0
8a1126d33cc7fff,Helsinki,Punavuori - Bulevardi,25452.0,8993.0,25676.0,17445.0,224.0,8452.0,21.0,128.0,80.0,0.0,7.0,53.0,16.0,12.0,-14.0,-75.0,-64.0,12.0
8a1126d3350ffff,Helsinki,Punavuori - Bulevardi,32428.0,32428.0,32778.0,32778.0,350.0,350.0,0.0,7.0,3.0,0.0,11.0,49.0,4.0,0.0,11.0,42.0,1.0,0.0
8a1126d33567fff,Helsinki,Punavuori - Bulevardi,28073.0,4153.0,28082.0,4153.0,9.0,0.0,9.0,107.0,50.0,2.0,7.0,49.0,7.0,0.0,-2.0,-58.0,-43.0,-2.0
8a1126d33c6ffff,Helsinki,Punavuori - Bulevardi,15611.0,11571.0,16370.0,11571.0,759.0,0.0,13.0,108.0,49.0,0.0,5.0,50.0,14.0,0.0,-8.0,-58.0,-35.0,0.0
8a1126d33c1ffff,Helsinki,Punavuori - Bulevardi,27183.0,26946.0,37067.0,36999.0,9884.0,10053.0,10.0,33.0,15.0,1.0,15.0,20.0,13.0,0.0,5.0,-13.0,-2.0,-1.0
8a1126d33ceffff,Helsinki,Punavuori - Bulevardi,27713.0,16789.0,27713.0,16789.0,0.0,0.0,7.0,31.0,17.0,0.0,6.0,97.0,17.0,0.0,-1.0,66.0,0.0,0.0
8a1126d33ce7fff,Helsinki,Punavuori - Bulevardi,25704.0,3925.0,25790.0,12514.0,86.0,8589.0,7.0,207.0,207.0,4.0,22.0,148.0,29.0,0.0,15.0,-59.0,-178.0,-4.0
8a1126d33cdffff,Helsinki,Punavuori - Bulevardi,13309.0,7137.0,13309.0,7137.0,0.0,0.0,9.0,126.0,51.0,23.0,3.0,13.0,2.0,0.0,-6.0,-113.0,-49.0,-23.0
8a1126d331b7fff,Helsinki,Punavuori - Bulevardi,33706.0,15725.0,38376.0,26090.0,4670.0,10365.0,17.0,193.0,29.0,1.0,10.0,114.0,21.0,0.0,-7.0,-79.0,-8.0,-1.0
8a1126d33d07fff,Helsinki,Punavuori - Bulevardi,11728.0,0.0,11728.0,0.0,0.0,0.0,6.0,94.0,16.0,0.0,1.0,389.0,30.0,0.0,-5.0,295.0,14.0,0.0
8a1126d33c0ffff,Helsinki,Punavuori - Bulevardi,27258.0,26215.0,27309.0,27155.0,51.0,940.0,10.0,323.0,12.0,0.0,3.0,22.0,7.0,0.0,-7.0,-301.0,-5.0,0.0
8a1126d33cd7fff,Helsinki,Punavuori - Bulevardi,19862.0,12684.0,20319.0,13141.0,457.0,457.0,18.0,65.0,16.0,0.0,14.0,23.0,13.0,2.0,-4.0,-42.0,-3.0,2.0
8a1126d33c07fff,Helsinki,Punavuori - Bulevardi,23259.0,19201.0,23411.0,21590.0,152.0,2389.0,3.0,13.0,7.0,0.0,7.0,23.0,7.0,0.0,4.0,10.0,0.0,0.0
8a1126d33c27fff,Helsinki,Punavuori - Bulevardi,19244.0,15747.0,19268.0,15747.0,24.0,0.0,3.0,91.0,2.0,0.0,6.0,16.0,2.0,0.0,3.0,-75.0,0.0,0.0
8a1126d3356ffff,Helsinki,Punavuori - Bulevardi,33420.0,12471.0,34525.0,13576.0,1105.0,1105.0,4.0,54.0,18.0,0.0,7.0,241.0,51.0,0.0,3.0,187.0,33.0,0.0
8a1126d33daffff,Helsinki,Punavuori - Bulevardi,13292.0,13292.0,9331.0,9331.0,-3961.0,-3961.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0
8a1126d33197fff,Helsinki,Punavuori - Bulevardi,24412.0,6589.0,27261.0,10156.0,2849.0,3567.0,8.0,93.0,37.0,4.0,11.0,163.0,12.0,0.0,3.0,70.0,-25.0,-4.0
8a1126d33577fff,Helsinki,Punavuori - Bulevardi,1828.0,0.0,1828.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0
8a1126d3352ffff,Helsinki,Punavuori - Bulevardi,9395.0,5568.0,9395.0,5568.0,0.0,0.0,6.0,40.0,4.0,0.0,1.0,2.0,0.0,0.0,-5.0,-38.0,-4.0,0.0
8a1126d33caffff,Helsinki,Punavuori - Bulevardi,23994.0,19254.0,24507.0,19767.0,513.0,513.0,6.0,20.0,2.0,0.0,12.0,12.0,7.0,0.0,6.0,-8.0,5.0,0.0
8a1126d33c57fff,Helsinki,Punavuori - Bulevardi,26559.0,7038.0,26746.0,9569.0,187.0,2531.0,11.0,70.0,33.0,0.0,6.0,40.0,10.0,0.0,-5.0,-30.0,-23.0,0.0
8a1126d33d37fff,Helsinki,Punavuori - Bulevardi,516.0,0.0,13436.0,12920.0,12920.0,12920.0,4.0,208.0,32.0,0.0,0.0,41.0,29.0,0.0,-4.0,-167.0,-3.0,0.0
8a1126d33d1ffff,Helsinki,Punavuori - Bulevardi,15796.0,7119.0,15695.0,7018.0,-101.0,-101.0,1.0,2.0,2.0,0.0,2.0,13.0,0.0,0.0,1.0,11.0,-2.0,0.0
8a1126d3345ffff,Helsinki,Kaartinkaupunki,995.0,0.0,995.0,0.0,0.0,0.0,3.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,-3.0,-37.0,-9.0,0.0
8a1126d33717fff,Helsinki,Kaartinkaupunki,0.0,0.0,0.0,0.0,0.0,0.0,8.0,703.0,21.0,0.0,0.0,0.0,0.0,0.0,-8.0,-703.0,-21.0,0.0
8a1126d3308ffff,Helsinki,Kaartinkaupunki,33207.0,0.0,34108.0,0.0,901.0,0.0,5.0,65.0,21.0,0.0,9.0,199.0,46.0,0.0,4.0,134.0,25.0,0.0
8a1126d33017fff,Helsinki,Kaartinkaupunki,21675.0,0.0,22289.0,0.0,614.0,0.0,4.0,175.0,50.0,0.0,2.0,331.0,0.0,0.0,-2.0,156.0,-50.0,0.0
8a1126d3340ffff,Helsinki,Kaartinkaupunki,354.0,0.0,329.0,0.0,-25.0,0.0,9.0,22.0,2.0,0.0,0.0,4.0,0.0,0.0,-9.0,-18.0,-2.0,0.0
8a1126d337b7fff,Helsinki,Kaartinkaupunki,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
8a1126d334cffff,Helsinki,Kaartinkaupunki,5784.0,0.0,5795.0,5750.0,11.0,5750.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
8a1126d330d7fff,Helsinki,Kaartinkaupunki,25493.0,0.0,26803.0,0.0,1310.0,0.0,4.0,364.0,59.0,0.0,9.0,122.0,36.0,0.0,5.0,-242.0,-23.0,0.0
8a1126d330affff,Helsinki,Kaartinkaupunki,31444.0,0.0,38652.0,0.0,7208.0,0.0,3.0,214.0,61.0,0.0,6.0,149.0,39.0,0.0,3.0,-65.0,-22.0,0.0
8a1126d33477fff,Helsinki,Kaartinkaupunki,2641.0,0.0,2641.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-33.0,0.0,0.0
8a1126d33547fff,Helsinki,Kaartinkaupunki,15609.0,0.0,14113.0,8412.0,-1496.0,8412.0,4.0,103.0,33.0,0.0,2.0,32.0,1.0,0.0,-2.0,-71.0,-32.0,0.0
8a1126d33557fff,Helsinki,Kaartinkaupunki,16741.0,16611.0,16777.0,16647.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d337a7fff,Helsinki,Kaartinkaupunki,4752.0,0.0,5193.0,0.0,441.0,0.0,2.0,307.0,178.0,0.0,2.0,0.0,1.0,0.0,0.0,-307.0,-177.0,0.0
8a1126d33737fff,Helsinki,Kaartinkaupunki,38823.0,0.0,38956.0,0.0,133.0,0.0,3.0,2103.0,5.0,0.0,15.0,960.0,15.0,0.0,12.0,-1143.0,10.0,0.0
8a1126d33457fff,Helsinki,Kaartinkaupunki,23117.0,0.0,23195.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d330a7fff,Helsinki,Kaartinkaupunki,31210.0,2786.0,32713.0,3053.0,1503.0,267.0,4.0,129.0,75.0,0.0,14.0,322.0,11.0,0.0,10.0,193.0,-64.0,0.0
8a1126d33467fff,Helsinki,Kaartinkaupunki,14845.0,2169.0,14850.0,2169.0,5.0,0.0,9.0,33.0,15.0,0.0,1.0,7.0,0.0,0.0,-8.0,-26.0,-15.0,0.0
8a1126d33707fff,Helsinki,Kaartinkaupunki,1350.0,0.0,1350.0,0.0,0.0,0.0,13.0,308.0,27.0,4.0,3.0,4.0,3.0,0.0,-10.0,-304.0,-24.0,-4.0
8a1126d3346ffff,Helsinki,Kaartinkaupunki,31891.0,9774.0,32240.0,17323.0,349.0,7549.0,2.0,160.0,31.0,31.0,17.0,162.0,43.0,0.0,15.0,2.0,12.0,-31.0
8a1126d330b7fff,Helsinki,Kaartinkaupunki,33122.0,8386.0,34605.0,12323.0,1483.0,3937.0,6.0,147.0,10.0,0.0,3.0,180.0,19.0,0.0,-3.0,33.0,9.0,0.0
8a1126d33087fff,Helsinki,Kaartinkaupunki,28029.0,0.0,26880.0,0.0,-1149.0,0.0,10.0,96.0,28.0,0.0,10.0,176.0,25.0,0.0,0.0,80.0,-3.0,0.0
8a1126d3319ffff,Helsinki,Kaartinkaupunki,31559.0,4449.0,31741.0,4671.0,182.0,222.0,12.0,141.0,24.0,0.0,6.0,72.0,26.0,0.0,-6.0,-69.0,2.0,0.0
8a1126d3318ffff,Helsinki,Kaartinkaupunki,36907.0,0.0,38322.0,0.0,1415.0,0.0,7.0,454.0,61.0,0.0,28.0,488.0,42.0,0.0,21.0,34.0,-19.0,0.0
8a1126d33097fff,Helsinki,Kaartinkaupunki,8509.0,0.0,8509.0,0.0,0.0,0.0,8.0,563.0,20.0,0.0,0.0,0.0,0.0,0.0,-8.0,-563.0,-20.0,0.0
8a1126d3342ffff,Helsinki,Kaartinkaupunki,26328.0,5848.0,26506.0,9813.0,178.0,3965.0,3.0,12.0,10.0,5.0,0.0,12.0,0.0,0.0,-3.0,0.0,-10.0,-5.0
8a1126d33037fff,Helsinki,Kaartinkaupunki,18714.0,0.0,22693.0,0.0,3979.0,0.0,4.0,1708.0,1580.0,0.0,2.0,282.0,68.0,0.0,-2.0,-1426.0,-1512.0,0.0
8a1126d33727fff,Helsinki,Kaartinkaupunki,21233.0,0.0,21284.0,0.0,51.0,0.0,0.0,134.0,24.0,0.0,4.0,147.0,6.0,0.0,4.0,13.0,-18.0,0.0
8a1126d330f7fff,Helsinki,Kaartinkaupunki,8853.0,0.0,8853.0,0.0,0.0,0.0,2.0,393.0,141.0,0.0,3.0,63.0,61.0,0.0,1.0,-330.0,-80.0,0.0
8a1126d3344ffff,Helsinki,Kaartinkaupunki,14996.0,0.0,16848.0,0.0,1852.0,0.0,8.0,270.0,85.0,1.0,9.0,38.0,3.0,0.0,1.0,-232.0,-82.0,-1.0
8a1126d3354ffff,Helsinki,Kaartinkaupunki,21668.0,14872.0,21912.0,14872.0,244.0,0.0,8.0,264.0,53.0,0.0,9.0,25.0,6.0,0.0,1.0,-239.0,-47.0,0.0
8a1126d334e7fff,Helsinki,Kaartinkaupunki,6034.0,0.0,92.0,0.0,-5942.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a1126d33447fff,Helsinki,Kaartinkaupunki,12105.0,3682.0,12105.0,3682.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,12.0,1.0,0.0,4.0,4.0,1.0,0.0
8a1126d3309ffff,Helsinki,Kaartinkaupunki,40949.0,0.0,41516.0,0.0,567.0,0.0,3.0,87.0,13.0,1.0,7.0,107.0,13.0,0.0,4.0,20.0,0.0,-1.0
8a1126d3355ffff,Helsinki,Kaartinkaupunki,27511.0,3535.0,20555.0,3535.0,-6956.0,0.0,0.0,33.0,0.0,0.0,2.0,43.0,0.0,0.0,2.0,10.0,0.0,0.0
8a1126d33397fff,Helsinki,Kruununhaka,13833.0,235.0,13922.0,235.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33adffff,Helsinki,Kruununhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
8a1126d3330ffff,Helsinki,Kruununhaka,15361.0,8937.0,30872.0,14611.0,15511.0,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33347fff,Helsinki,Kruununhaka,7272.0,0.0,7272.0,0.0,0.0,0.0,5.0,121.0,92.0,0.0,0.0,0.0,0.0,0.0,-5.0,-121.0,-92.0,0.0
8a1126d3372ffff,Helsinki,Kruununhaka,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,8.0,5.0,0.0,-1.0,-1.0,4.0,-1.0
8a1126d3331ffff,Helsinki,Kruununhaka,4877.0,0.0,4877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d332b7fff,Helsinki,Kruununhaka,26598.0,14585.0,29343.0,14585.0,2745.0,0.0,0.0,84.0,2.0,0.0,5.0,87.0,5.0,0.0,5.0,3.0,3.0,0.0
8a1126d3321ffff,Helsinki,Kruununhaka,22875.0,7517.0,23945.0,13825.0,1070.0,6308.0,7.0,38.0,14.0,6.0,4.0,2.0,0.0,0.0,-3.0,-36.0,-14.0,-6.0
8a1126d33307fff,Helsinki,Kruununhaka,6200.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33217fff,Helsinki,Kruununhaka,23213.0,13945.0,23214.0,19430.0,1.0,5485.0,1.0,2.0,2.0,0.0,8.0,9.0,3.0,0.0,7.0,7.0,1.0,0.0
8a1126d33237fff,Helsinki,Kruununhaka,27239.0,25966.0,30331.0,25966.0,3092.0,0.0,0.0,2.0,0.0,0.0,5.0,9.0,6.0,2.0,5.0,7.0,6.0,2.0
8a1126d33357fff,Helsinki,Kruununhaka,22328.0,4412.0,30119.0,4412.0,7791.0,0.0,9.0,13.0,6.0,0.0,0.0,25.0,2.0,0.0,-9.0,12.0,-4.0,0.0
8a1126d33247fff,Helsinki,Kruununhaka,2127.0,2127.0,2127.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3322ffff,Helsinki,Kruununhaka,19776.0,18498.0,19776.0,18498.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0
8a1126d330effff,Helsinki,Kruununhaka,17861.0,0.0,18461.0,0.0,600.0,0.0,10.0,111.0,34.0,0.0,0.0,139.0,0.0,0.0,-10.0,28.0,-34.0,0.0
8a1126d3338ffff,Helsinki,Kruununhaka,20198.0,8620.0,20161.0,8620.0,-37.0,0.0,1.0,0.0,0.0,0.0,6.0,131.0,1.0,0.0,5.0,131.0,1.0,0.0
8a1126d332f7fff,Helsinki,Kruununhaka,33381.0,33351.0,33531.0,33501.0,150.0,150.0,3.0,23.0,4.0,0.0,5.0,10.0,2.0,0.0,2.0,-13.0,-2.0,0.0
8a1126d332cffff,Helsinki,Kruununhaka,7463.0,7300.0,7463.0,7300.0,0.0,0.0,1.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-28.0,0.0,0.0
8a1126d33377fff,Helsinki,Kruununhaka,24397.0,17338.0,25402.0,18343.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d33317fff,Helsinki,Kruununhaka,4485.0,0.0,4485.0,0.0,0.0,0.0,4.0,121.0,18.0,0.0,0.0,0.0,0.0,0.0,-4.0,-121.0,-18.0,0.0
8a1126d33ae7fff,Helsinki,Kruununhaka,890.0,596.0,785.0,596.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3376ffff,Helsinki,Kruununhaka,25950.0,0.0,25950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d3334ffff,Helsinki,Kruununhaka,0.0,0.0,0.0,0.0,0.0,0.0,3.0,455.0,16.0,0.0,0.0,0.0,0.0,0.0,-3.0,-455.0,-16.0,0.0
8a1126d33257fff,Helsinki,Kruununhaka,24973.0,20124.0,24973.0,21922.0,0.0,1798.0,1.0,9.0,0.0,0.0,3.0,62.0,8.0,0.0,2.0,53.0,8.0,0.0
8a1126d33327fff,Helsinki,Kruununhaka,4691.0,0.0,6526.0,0.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
